group,age
Tai-Yay,1.6541694995718492
Kra-Dai,8.185987338594858
Kam-Tai,3.2301134968736944
Tai-Yay,2.381656495173023
Kra-Dai,7.092227645444399
Kam-Tai,2.934423546703475
Tai-Yay,1.928014270273576
Kra-Dai,7.167112316453139
Kam-Tai,3.818523871616971
Tai-Yay,2.462409123805637
Kra-Dai,4.6738755002061705
Kam-Tai,3.069934431400544
Tai-Yay,2.391389209048745
Kra-Dai,4.4381759826071745
Kam-Tai,3.3657294165237563
Tai-Yay,1.9654502145921526
Kra-Dai,7.6572064629246706
Kam-Tai,4.391894320045669
Tai-Yay,2.7055406035473606
Kra-Dai,5.837245060911737
Kam-Tai,3.628334483605773
Tai-Yay,2.1663567485158426
Kra-Dai,3.7870746789700553
Kam-Tai,2.3334920193636526
Tai-Yay,1.4954716992989145
Kra-Dai,6.30730504610422
Kam-Tai,3.7349767778260947
Tai-Yay,2.139086924845939
Kra-Dai,5.587580933115949
Kam-Tai,2.9392311997680984
Tai-Yay,1.7377452319334692
Kra-Dai,4.701892209684397
Kam-Tai,2.7584664626083506
Tai-Yay,1.9944033006028805
Kra-Dai,5.261913045989439
Kam-Tai,2.73175131292351
Tai-Yay,1.5468262249971456
Kra-Dai,5.712972744989954
Kam-Tai,3.334280664680175
Tai-Yay,2.5909071578929237
Kra-Dai,7.004370056966085
Kam-Tai,2.9316676223413447
Tai-Yay,2.3993739317681992
Kra-Dai,4.584544440997055
Kam-Tai,2.6196362649700013
Tai-Yay,1.6244342779293408
Kra-Dai,5.8737259035818505
Kam-Tai,3.2298859394362047
Tai-Yay,2.541819424783251
Kra-Dai,5.898296519786976
Kam-Tai,2.693864687153707
Tai-Yay,2.0680790854222737
Kra-Dai,5.9216418998240945
Kam-Tai,4.022654416614058
Tai-Yay,2.3345720569310173
Kra-Dai,6.555158875708022
Kam-Tai,3.5947074858018873
Tai-Yay,2.109776321860023
Kra-Dai,5.711420706828981
Kam-Tai,2.1708050460226263
Tai-Yay,1.4341891459388991
Kra-Dai,4.308347666379407
Kam-Tai,2.312472704627598
Tai-Yay,1.9272363659962735
Kra-Dai,5.680173775650237
Kam-Tai,2.4264544738266998
Tai-Yay,1.51115689836384
Kra-Dai,4.754224060660817
Kam-Tai,3.249527347479426
Tai-Yay,2.0999173436614638
Kra-Dai,6.21459440758
Kam-Tai,3.088360643422954
Tai-Yay,1.6791629568727515
Kra-Dai,4.6400743689690955
Kam-Tai,1.9400811157072804
Tai-Yay,1.4389056155864588
Kra-Dai,5.755002514864687
Kam-Tai,2.714151354690006
Tai-Yay,1.8195548823368632
Kra-Dai,3.5661724052672144
Kam-Tai,2.413876516357943
Tai-Yay,1.9276351605698019
Kra-Dai,3.941201218673087
Kam-Tai,2.6818274267534776
Tai-Yay,1.7404615876497158
Kra-Dai,3.9992846209633224
Kam-Tai,2.3744955576839297
Tai-Yay,1.6606501611088964
Kra-Dai,4.485636738203573
Kam-Tai,3.2061149395942286
Tai-Yay,2.5645086998426594
Kra-Dai,8.936946062190549
Kam-Tai,5.932367471732018
Tai-Yay,2.4446998244430302
Kra-Dai,5.18608759052835
Kam-Tai,2.3041312073354923
Tai-Yay,1.8996098997426465
Kra-Dai,8.712869732443448
Kam-Tai,3.4016771268043104
Tai-Yay,2.158026653807063
Kra-Dai,7.272127797177544
Kam-Tai,4.165507251770163
Tai-Yay,2.6967676553293805
Kra-Dai,4.348862637489256
Kam-Tai,2.48184407469187
Tai-Yay,2.0616712120054026
Kra-Dai,7.463221897725088
Kam-Tai,3.139524296326769
Tai-Yay,1.9130210150674412
Kra-Dai,5.481864252048498
Kam-Tai,3.0354024894836362
Tai-Yay,1.8173090055857948
Kra-Dai,7.588770112084223
Kam-Tai,4.000602100501803
Tai-Yay,2.604871442309296
Kra-Dai,7.402405981214812
Kam-Tai,3.17367448243482
Tai-Yay,2.2464319925310985
Kra-Dai,8.897537313145909
Kam-Tai,3.59992537741308
Tai-Yay,2.7087333385004317
Kra-Dai,4.276224161670332
Kam-Tai,2.4813750783250006
Tai-Yay,1.8669784611391247
Kra-Dai,5.990440875587482
Kam-Tai,3.003807488247429
Tai-Yay,2.2160354183604283
Kra-Dai,7.514241655705414
Kam-Tai,2.195026475060617
Tai-Yay,1.6409142826440055
Kra-Dai,4.738695459074305
Kam-Tai,2.4134155523206178
Tai-Yay,1.4905426686587795
Kra-Dai,4.879221143257643
Kam-Tai,2.487627330352925
Tai-Yay,1.8532173595933434
Kra-Dai,6.652991018259033
Kam-Tai,5.161086717694824
Tai-Yay,2.2742356070201497
Kra-Dai,4.303375487463381
Kam-Tai,2.386173190814577
Tai-Yay,1.5217240598026387
Kra-Dai,5.906444349171746
Kam-Tai,4.0426620302979215
Tai-Yay,2.1368759058539886
Kra-Dai,6.367199902220857
Kam-Tai,2.4516229905036115
Tai-Yay,1.5744880422599348
Kra-Dai,3.5407573420928244
Kam-Tai,1.6878402280513658
Tai-Yay,1.440035947196404
Kra-Dai,5.202295014195974
Kam-Tai,3.3951342057759852
Tai-Yay,2.3819539333837003
Kra-Dai,3.6089340611480676
Kam-Tai,1.8614596512254762
Tai-Yay,1.2157231303354452
Kra-Dai,5.704767373808893
Kam-Tai,3.648116112074303
Tai-Yay,2.438121413965238
Kra-Dai,3.406658387493813
Kam-Tai,2.4409785284566654
Tai-Yay,1.9696892983238496
Kra-Dai,5.773226715023296
Kam-Tai,2.9685695564639567
Tai-Yay,2.3498323004600716
Kra-Dai,6.138197716166136
Kam-Tai,3.2886825327144287
Tai-Yay,2.833234627587519
Kra-Dai,5.873019843223244
Kam-Tai,3.8500580097752257
Tai-Yay,2.344213087897318
Kra-Dai,4.952037361261232
Kam-Tai,2.267398051813658
Tai-Yay,1.9235823029050119
Kra-Dai,5.502308132835898
Kam-Tai,2.269661706425143
Tai-Yay,1.9633593454646996
Kra-Dai,5.896198898581791
Kam-Tai,2.9016357753867212
Tai-Yay,1.6000425346601768
Kra-Dai,8.209304928754678
Kam-Tai,2.256040195923415
Tai-Yay,1.629474460949477
Kra-Dai,5.268430402618894
Kam-Tai,2.748320850069635
Tai-Yay,2.071764588075088
Kra-Dai,6.158369870049588
Kam-Tai,4.203800195128836
Tai-Yay,2.3032564101263864
Kra-Dai,6.631002416399566
Kam-Tai,2.387995030332225
Tai-Yay,2.245987417859048
Kra-Dai,6.247266843251794
Kam-Tai,3.256096393647919
Tai-Yay,2.4625310526095903
Kra-Dai,4.394173127829194
Kam-Tai,2.1105505791020343
Tai-Yay,1.6664222190295348
Kra-Dai,3.9638065881954194
Kam-Tai,2.796165948689157
Tai-Yay,1.5960248238876575
Kra-Dai,4.691961095559973
Kam-Tai,3.3832533641512135
Tai-Yay,2.4180169454049087
Kra-Dai,4.385210766702215
Kam-Tai,3.0890423341498874
Tai-Yay,1.924998518918068
Kra-Dai,3.8447388607200033
Kam-Tai,2.0698143890416643
Tai-Yay,1.66772155212586
Kra-Dai,5.235574934542228
Kam-Tai,2.550116625234227
Tai-Yay,1.9304081500573878
Kra-Dai,4.099823776601936
Kam-Tai,2.0995429393538148
Tai-Yay,1.9299228304479596
Kra-Dai,6.7935834168555065
Kam-Tai,4.21379244176575
Tai-Yay,2.5089713962421403
Kra-Dai,9.16323746232955
Kam-Tai,3.920271462527513
Tai-Yay,2.8494200116150026
Kra-Dai,4.81722221604556
Kam-Tai,3.115229940763912
Tai-Yay,1.923379262352813
Kra-Dai,4.601871678891272
Kam-Tai,2.683804941742622
Tai-Yay,1.8628732638388588
Kra-Dai,5.078128747822516
Kam-Tai,3.188895195051107
Tai-Yay,1.883805322783298
Kra-Dai,5.181633684245038
Kam-Tai,2.0428171728423608
Tai-Yay,1.6226572922217724
Kra-Dai,2.7541256148518167
Kam-Tai,2.7541256148518167
Tai-Yay,1.786206163920898
Kra-Dai,3.902704334989274
Kam-Tai,3.902704334989274
Tai-Yay,1.7202001473872084
Kra-Dai,6.26335752570649
Kam-Tai,4.363013246130751
Tai-Yay,1.8439279161128015
Kra-Dai,4.347498519997546
Kam-Tai,4.347498519997546
Tai-Yay,1.4113915865271491
Kra-Dai,3.1308792271401567
Kam-Tai,3.1308792271401567
Tai-Yay,2.099921383918172
Kra-Dai,3.8763539963315305
Kam-Tai,2.76936546938019
Tai-Yay,1.757719367310759
Kra-Dai,4.0865307247702685
Kam-Tai,2.0723553149724863
Tai-Yay,1.5810973240877688
Kra-Dai,4.109078058204568
Kam-Tai,2.3613060049256145
Tai-Yay,1.5843501171734076
Kra-Dai,2.9297101441191984
Kam-Tai,2.259025654355375
Tai-Yay,1.8940959590508086
Kra-Dai,2.8664247008534285
Kam-Tai,2.1144569309817567
Tai-Yay,1.3617512396394742
Kra-Dai,5.461897950774041
Kam-Tai,2.1985185220002608
Tai-Yay,1.5909408196402377
Kra-Dai,9.003306258190152
Kam-Tai,3.034078263073959
Tai-Yay,2.2400778026480292
Kra-Dai,8.20506277923683
Kam-Tai,4.216437603709574
Tai-Yay,2.975486223190991
Kra-Dai,4.183501793068106
Kam-Tai,2.6597251750292905
Tai-Yay,1.838438529109835
Kra-Dai,4.18780160720977
Kam-Tai,4.18780160720977
Tai-Yay,1.5174250803587932
Kra-Dai,3.2775178021303257
Kam-Tai,2.1148074271473196
Tai-Yay,1.7080964959775107
Kra-Dai,3.325650893917995
Kam-Tai,1.8969425483537132
Tai-Yay,1.774408395172278
Kra-Dai,4.304187781699146
Kam-Tai,2.791104350355087
Tai-Yay,1.7808486306223354
Kra-Dai,2.7179418920980436
Kam-Tai,1.597340240847495
Tai-Yay,1.4224790132276426
Kra-Dai,3.5659871314108242
Kam-Tai,2.0787486943975564
Tai-Yay,1.5751857737295782
Kra-Dai,3.1422325528065596
Kam-Tai,2.137165540938795
Tai-Yay,1.6639848347721495
Kra-Dai,3.471181345537471
Kam-Tai,2.0553940800466517
Tai-Yay,1.7370003630276534
Kra-Dai,5.098375583774546
Kam-Tai,3.0479523886516855
Tai-Yay,1.8133207385466177
Kra-Dai,2.788126091417132
Kam-Tai,2.158969927033158
Tai-Yay,1.7981663029687498
Kra-Dai,4.4325726670745
Kam-Tai,3.044657933710344
Tai-Yay,2.162978997007688
Kra-Dai,4.470633466232163
Kam-Tai,2.973651363458465
Tai-Yay,2.0632965914524743
Kra-Dai,4.649265432576688
Kam-Tai,3.155139845283271
Tai-Yay,1.722412640671279
Kra-Dai,6.742996900691251
Kam-Tai,3.3503789634139385
Tai-Yay,2.837196214959221
Kra-Dai,6.050297705894749
Kam-Tai,2.9247020193208915
Tai-Yay,1.9468993680362452
Kra-Dai,3.9263443639938385
Kam-Tai,3.9263443639938385
Tai-Yay,1.9743496577808402
Kra-Dai,3.253478214018949
Kam-Tai,2.2862237710821653
Tai-Yay,1.9724776003175684
Kra-Dai,4.2180188458003425
Kam-Tai,2.4659700500361983
Tai-Yay,1.5869042216767344
Kra-Dai,3.9633005934247167
Kam-Tai,2.163957743943339
Tai-Yay,1.762346868158562
Kra-Dai,3.932598875931441
Kam-Tai,2.9143001396240136
Tai-Yay,1.8789116331564992
Kra-Dai,3.7149171136214045
Kam-Tai,3.6119548323036024
Tai-Yay,1.8399106139425903
Kra-Dai,4.36266019624587
Kam-Tai,2.2449333105730758
Tai-Yay,1.6844829738907352
Kra-Dai,5.599709935072858
Kam-Tai,2.6408111104505276
Tai-Yay,1.9840534512441028
Kra-Dai,4.000255480616458
Kam-Tai,2.712131737728544
Tai-Yay,2.405949410396544
Kra-Dai,3.5125544658927894
Kam-Tai,3.5125544658927894
Tai-Yay,2.0867364941544806
Kra-Dai,3.7712088411870726
Kam-Tai,2.857799951745647
Tai-Yay,2.0116277706017516
Kra-Dai,4.257280371400258
Kam-Tai,2.732942533423495
Tai-Yay,1.8014634934759437
Kra-Dai,3.0097868188013854
Kam-Tai,3.0097868188013854
Tai-Yay,2.2805616138137363
Kra-Dai,3.0134172332353217
Kam-Tai,2.3127153058964938
Tai-Yay,1.6579739580329567
Kra-Dai,3.7733339996295436
Kam-Tai,3.4218695906281886
Tai-Yay,1.639110805914588
Kra-Dai,3.4378358319116717
Kam-Tai,1.8818170936072443
Tai-Yay,1.5552240799490293
Kra-Dai,4.5795141347979555
Kam-Tai,2.4637684195956537
Tai-Yay,1.5219979986428145
Kra-Dai,4.999052078688931
Kam-Tai,2.8106430263757245
Tai-Yay,1.721446381123533
Kra-Dai,4.615791732553291
Kam-Tai,4.615791732553291
Tai-Yay,2.496019273043157
Kra-Dai,2.4749445295646124
Kam-Tai,2.4749445295646124
Tai-Yay,1.8766288069541395
Kra-Dai,4.240767854597818
Kam-Tai,3.6100784125723977
Tai-Yay,2.552221513691761
Kra-Dai,4.613251052522052
Kam-Tai,4.04475162516762
Tai-Yay,1.532704697282659
Kra-Dai,4.198797157749392
Kam-Tai,3.373796130308018
Tai-Yay,1.6883160247005824
Kra-Dai,6.577955186787954
Kam-Tai,4.981133777018905
Tai-Yay,2.9033007518194007
Kra-Dai,4.901036993365493
Kam-Tai,2.6437573103648693
Tai-Yay,1.821599646835995
Kra-Dai,6.928379999862585
Kam-Tai,4.528105475620353
Tai-Yay,2.58312651827971
Kra-Dai,3.1346965575816723
Kam-Tai,2.229009731346517
Tai-Yay,1.8504203968540023
Kra-Dai,3.4103417072742923
Kam-Tai,2.0972783491412192
Tai-Yay,1.8776234353974972
Kra-Dai,8.181873463019231
Kam-Tai,3.395648715862251
Tai-Yay,1.7493303179179316
Kra-Dai,4.672287907446479
Kam-Tai,3.1106935832005047
Tai-Yay,1.9502051770582174
Kra-Dai,5.74436793913014
Kam-Tai,2.2623450962130023
Tai-Yay,1.3864111417291909
Kra-Dai,4.319500187269811
Kam-Tai,3.006706589716087
Tai-Yay,1.9158424078382952
Kra-Dai,4.947105875181003
Kam-Tai,3.301061344816309
Tai-Yay,2.700439958839485
Kra-Dai,4.103835937112872
Kam-Tai,2.707894964021617
Tai-Yay,1.919014156692847
Kra-Dai,4.902035471232062
Kam-Tai,4.274927052099965
Tai-Yay,2.303457678287437
Kra-Dai,4.9630551792792295
Kam-Tai,3.207461575528681
Tai-Yay,2.3401551245609276
Kra-Dai,4.99236271764086
Kam-Tai,3.294434059823933
Tai-Yay,1.7334051909315784
Kra-Dai,5.08546118675164
Kam-Tai,2.9821587177165387
Tai-Yay,2.139811979224515
Kra-Dai,11.407001192811324
Kam-Tai,6.487303279970417
Tai-Yay,2.907280266684479
Kra-Dai,4.0642153563853345
Kam-Tai,2.1413137953342565
Tai-Yay,1.6126116563875255
Kra-Dai,3.844876706021049
Kam-Tai,2.8812477147216464
Tai-Yay,1.872026437232244
Kra-Dai,3.5133535935879396
Kam-Tai,2.7209419098988397
Tai-Yay,1.7681071842635254
Kra-Dai,3.6605417022108737
Kam-Tai,3.266360735123913
Tai-Yay,2.5789424112295887
Kra-Dai,5.336389334828606
Kam-Tai,4.094740969804105
Tai-Yay,2.77462778557163
Kra-Dai,3.3789015876568906
Kam-Tai,2.388311102331412
Tai-Yay,1.522501647275826
Kra-Dai,4.240010653422822
Kam-Tai,2.7901259658781186
Tai-Yay,2.1202909434158235
Kra-Dai,5.0765804511395025
Kam-Tai,2.9298706232606526
Tai-Yay,1.9962767690779089
Kra-Dai,5.312977538560366
Kam-Tai,2.936615611641001
Tai-Yay,2.2892859552242157
Kra-Dai,7.103059844472677
Kam-Tai,4.276048176330736
Tai-Yay,3.299548765769535
Kra-Dai,6.41124101418264
Kam-Tai,3.4915249424954284
Tai-Yay,2.3038752755970195
Kra-Dai,4.5489438136736124
Kam-Tai,2.7291300007009847
Tai-Yay,1.305725957973678
Kra-Dai,3.510258428784748
Kam-Tai,1.9943130814040384
Tai-Yay,1.4757513928394594
Kra-Dai,6.043048168896131
Kam-Tai,3.7680436659484293
Tai-Yay,2.195516040019558
Kra-Dai,8.32351387132367
Kam-Tai,3.739090997446196
Tai-Yay,1.795861330419502
Kra-Dai,5.08953913873848
Kam-Tai,4.368035319859247
Tai-Yay,2.437643666636658
Kra-Dai,4.669935147461397
Kam-Tai,3.0679135094664267
Tai-Yay,2.197340580451263
Kra-Dai,7.320481997146656
Kam-Tai,3.3156840165980963
Tai-Yay,2.104959181461439
Kra-Dai,6.0644292309109895
Kam-Tai,3.004495937902512
Tai-Yay,1.9127395421216153
Kra-Dai,5.985775837179402
Kam-Tai,2.393998558855584
Tai-Yay,1.5926276205133254
Kra-Dai,7.5833895631430215
Kam-Tai,2.8858481666520337
Tai-Yay,2.1311312807904423
Kra-Dai,5.144759168566853
Kam-Tai,3.583288833253407
Tai-Yay,2.7816483933167313
Kra-Dai,4.0363996196224035
Kam-Tai,2.062737777308143
Tai-Yay,1.6673860074983677
Kra-Dai,3.020006601560437
Kam-Tai,1.6994791986513735
Tai-Yay,1.4276825608301418
Kra-Dai,3.09665241866292
Kam-Tai,1.8969569616461213
Tai-Yay,1.354881272657407
Kra-Dai,4.044000956497698
Kam-Tai,2.728364103040248
Tai-Yay,2.0373738884666115
Kra-Dai,5.400821711752539
Kam-Tai,2.6381163008449464
Tai-Yay,1.7620745266821647
Kra-Dai,4.2433049110395675
Kam-Tai,2.403831707633757
Tai-Yay,1.939811641851514
Kra-Dai,2.7159999470244025
Kam-Tai,1.8865010701102074
Tai-Yay,1.5228254420980853
Kra-Dai,4.898110752745291
Kam-Tai,4.321851695854688
Tai-Yay,2.824163432766684
Kra-Dai,4.830627434324803
Kam-Tai,2.6658236573178415
Tai-Yay,2.349623511163863
Kra-Dai,4.10549647941663
Kam-Tai,2.1766190416428866
Tai-Yay,1.778794343069448
Kra-Dai,4.254547176158737
Kam-Tai,2.4037777888666634
Tai-Yay,1.965916775135673
Kra-Dai,5.327328470187557
Kam-Tai,2.764530283525043
Tai-Yay,2.2735066371410895
Kra-Dai,2.9512843301663985
Kam-Tai,2.6315722206321697
Tai-Yay,1.70547029734589
Kra-Dai,3.735066108621529
Kam-Tai,2.51701570709202
Tai-Yay,1.5718083894300103
Kra-Dai,4.425219832430185
Kam-Tai,3.377317530197691
Tai-Yay,1.6635035907429039
Kra-Dai,6.635847923159772
Kam-Tai,4.112132730982461
Tai-Yay,2.074207784521576
Kra-Dai,4.6082068042229505
Kam-Tai,3.4368164434032704
Tai-Yay,2.0688845444709485
Kra-Dai,5.4941396332469745
Kam-Tai,2.8634484558716005
Tai-Yay,2.2672183813338282
Kra-Dai,4.670464136452441
Kam-Tai,2.681586561699983
Tai-Yay,1.6462990051791904
Kra-Dai,5.613381474252398
Kam-Tai,2.5828492817872695
Tai-Yay,1.8546765928264248
Kra-Dai,5.279335339773799
Kam-Tai,3.081566065160198
Tai-Yay,1.6378927248283581
Kra-Dai,3.3023866895827263
Kam-Tai,2.02978642939288
Tai-Yay,1.7239967683209527
Kra-Dai,6.282566335401411
Kam-Tai,3.103324327361995
Tai-Yay,2.261848586954822
Kra-Dai,7.093462096275915
Kam-Tai,2.8934334930734664
Tai-Yay,2.0939853087322637
Kra-Dai,3.9414322570390516
Kam-Tai,3.422940658933382
Tai-Yay,2.5585701690911593
Kra-Dai,3.202366859862696
Kam-Tai,2.8810916985478237
Tai-Yay,1.7959359565524946
Kra-Dai,5.748869952480532
Kam-Tai,5.676802950892927
Tai-Yay,2.699254324379947
Kra-Dai,6.532852456789512
Kam-Tai,2.319066419959345
Tai-Yay,1.817890865886354
Kra-Dai,4.377781610607442
Kam-Tai,2.7913924949078472
Tai-Yay,1.846617295279831
Kra-Dai,4.22332599479515
Kam-Tai,2.440207536998704
Tai-Yay,2.027359434574932
Kra-Dai,6.158446537322428
Kam-Tai,3.4023591885151463
Tai-Yay,1.9362808682383008
Kra-Dai,7.741650167934431
Kam-Tai,3.3901833619790773
Tai-Yay,2.646947782646656
Kra-Dai,6.42632612884419
Kam-Tai,3.6549743141021716
Tai-Yay,2.837398598624232
Kra-Dai,5.124786690907668
Kam-Tai,2.3019261742913564
Tai-Yay,1.8570453486894904
Kra-Dai,4.6988702005153185
Kam-Tai,2.6991674587088292
Tai-Yay,1.4771589722209817
Kra-Dai,4.6991324507729
Kam-Tai,2.5278194627028032
Tai-Yay,1.7443645251484066
Kra-Dai,6.096812826742003
Kam-Tai,3.1011562056547914
Tai-Yay,2.1770708611415817
Kra-Dai,5.589886124512662
Kam-Tai,2.69027825317178
Tai-Yay,1.8021197493912622
Kra-Dai,3.3737435200850103
Kam-Tai,2.132842723825502
Tai-Yay,1.450511043297534
Kra-Dai,6.770780931143673
Kam-Tai,2.893661357565746
Tai-Yay,2.0238597274284755
Kra-Dai,4.810180199605
Kam-Tai,2.722195640072958
Tai-Yay,1.5533124324299803
Kra-Dai,6.261092342787878
Kam-Tai,5.195335058866287
Tai-Yay,2.3344111460545705
Kra-Dai,6.403809789892621
Kam-Tai,2.511503705755442
Tai-Yay,1.77924949298892
Kra-Dai,4.441504127396734
Kam-Tai,2.2646963531190933
Tai-Yay,1.7087219460000207
Kra-Dai,4.881131089451539
Kam-Tai,2.0145618117677704
Tai-Yay,1.523844452251141
Kra-Dai,3.4082265032279335
Kam-Tai,2.7226056867533726
Tai-Yay,1.6934960570968354
Kra-Dai,2.369862844820836
Kam-Tai,1.9476968352335526
Tai-Yay,1.6552719595216465
Kra-Dai,4.379113333148917
Kam-Tai,2.0713428473040416
Tai-Yay,1.7750233732869996
Kra-Dai,4.126303198255152
Kam-Tai,2.845715917004881
Tai-Yay,2.172612892698067
Kra-Dai,5.359834212830769
Kam-Tai,3.7953643914059643
Tai-Yay,2.8129375626563466
Kra-Dai,6.8516928439227955
Kam-Tai,3.1503716830616955
Tai-Yay,2.1726272985537998
Kra-Dai,7.628290940059585
Kam-Tai,3.4629506063747035
Tai-Yay,2.051585072442343
Kra-Dai,9.09040820530787
Kam-Tai,3.279971927304775
Tai-Yay,1.550340847627985
Kra-Dai,8.235422668823194
Kam-Tai,2.3108141104390345
Tai-Yay,1.9378590723798617
Kra-Dai,6.1951724202418825
Kam-Tai,3.2041594002577143
Tai-Yay,2.2571996498383795
Kra-Dai,8.446679800734467
Kam-Tai,3.4098505324580737
Tai-Yay,2.447505898541605
Kra-Dai,5.509950172440282
Kam-Tai,2.6222691949735233
Tai-Yay,2.1132349575871117
Kra-Dai,6.200574160807556
Kam-Tai,3.8042850774151855
Tai-Yay,2.576203797754692
Kra-Dai,5.527267827343516
Kam-Tai,2.7626542956007945
Tai-Yay,1.632708936018807
Kra-Dai,3.9146793858713043
Kam-Tai,2.1514837223846848
Tai-Yay,1.7638291814883047
Kra-Dai,3.9690594339977254
Kam-Tai,2.5638356803278204
Tai-Yay,1.6869675063847112
Kra-Dai,4.960899881067587
Kam-Tai,2.286784040005935
Tai-Yay,1.8139269295210552
Kra-Dai,7.455908104648297
Kam-Tai,3.0474839477244497
Tai-Yay,1.8218287626280558
Kra-Dai,6.241152792366234
Kam-Tai,2.7375612986153373
Tai-Yay,1.9271339796445002
Kra-Dai,3.634591655680265
Kam-Tai,1.7554470210072721
Tai-Yay,1.4313212686862462
Kra-Dai,6.542590058746669
Kam-Tai,2.8239737097297057
Tai-Yay,2.0128599580154427
Kra-Dai,7.832918388713314
Kam-Tai,3.8139628068075693
Tai-Yay,2.0293940947766744
Kra-Dai,4.797849761174954
Kam-Tai,2.428574016847826
Tai-Yay,1.7232791080346956
Kra-Dai,3.405164314173671
Kam-Tai,2.689246737334267
Tai-Yay,1.5842196929655128
Kra-Dai,5.033750079729868
Kam-Tai,3.480959719133778
Tai-Yay,2.3864561404709637
Kra-Dai,5.848937138813395
Kam-Tai,2.2700612825646176
Tai-Yay,1.867603478017096
Kra-Dai,5.647814299204461
Kam-Tai,3.634106855422813
Tai-Yay,1.9553155221920528
Kra-Dai,4.550562718803375
Kam-Tai,3.5686209765421295
Tai-Yay,2.119271607117792
Kra-Dai,2.9847051106416815
Kam-Tai,1.7840533712526583
Tai-Yay,1.3505840438956318
Kra-Dai,4.158916994359034
Kam-Tai,2.4303745444123135
Tai-Yay,1.6993402962933915
Kra-Dai,5.710401876636637
Kam-Tai,3.2688264872916015
Tai-Yay,2.4732824340833974
Kra-Dai,7.34615378189836
Kam-Tai,2.4500457819354207
Tai-Yay,1.7012168538248282
Kra-Dai,5.152527223241583
Kam-Tai,3.9728677859810793
Tai-Yay,1.8278008364106109
Kra-Dai,3.5394253668546276
Kam-Tai,2.782644378255358
Tai-Yay,2.0889632508770197
Kra-Dai,3.4514257620134647
Kam-Tai,2.715255977137522
Tai-Yay,1.7870026689272054
Kra-Dai,3.5834863216336434
Kam-Tai,2.198795734547566
Tai-Yay,1.8151401651221049
Kra-Dai,3.866936887883238
